date,basket_0,basket_1,basket_2,basket_3,basket_4,basket_5,basket_6,basket_7
2024-01-25,0.0,0.0,0.031249999999999972,-0.015000000000000013,-0.0050000000000000044,0.0,-0.033999999999999996,-0.0008283582089552246
2024-01-26,-0.0040000000000000036,0.0,-0.007500000000000034,0.0025000000000000022,0.0,0.0,-0.0005000000000000004,0.0005895522388059696
2024-01-27,-0.0162,0.0,0.0,-0.03166666666666666,0.0,0.0,-0.0025000000000000022,-0.0042928571428571425
2024-01-28,-0.0006999999999999999,0.0,0.0025000000000000022,0.004999999999999986,-0.022499999999999964,0.0,0.0,0.00012857142857142887
2024-01-29,-0.00010000000000000009,0.0,0.0025000000000000022,0.003333333333333336,0.0,0.0,-0.0004999999999999987,-0.000307142857142857
2024-01-30,0.05500000000000001,0.0,0.0,-0.011833333333333326,0.0,0.0,0.0,1.4285714285712353e-05
2024-01-31,-0.0004,0.0,0.0,0.009833333333333324,-0.012499999999999997,0.0,0.0002499999999999985,-0.0019142857142857145
2024-02-01,-0.00010000000000000009,0.0,-0.0050000000000000044,0.0006666666666666684,-0.14833333333333334,-0.004999999999999977,-0.0007499999999999989,-0.004662337662337662
2024-02-02,-0.0014,0.0,-0.0050000000000000044,-0.049625,-0.11600000000000002,0.0,0.0,-0.02419135802469136
2024-02-03,-0.0179,0.0,-0.0024999999999999745,0.0062500000000000056,0.006000000000000005,0.0,0.0,0.00036419753086419616
2024-02-04,0.0010000000000000009,0.0,0.0012500000000000011,-0.015,0.00299999999999999,-0.0050000000000000044,0.0,0.00040123456790123584
2024-02-05,0.001100000000000001,0.0,-0.0025000000000000022,0.001125000000000001,0.0029999999999999983,0.0,-0.005250000000000005,-0.001117283950617284
2024-02-06,0.0010000000000000009,0.0,0.0,0.0024999999999999883,0.0010000000000000009,0.0,0.0,0.0011728395061728395
2024-02-07,0.00010000000000000009,0.0,0.0025000000000000022,0.0037500000000000033,-0.005999999999999994,0.0,0.0,-0.0009012345679012345
2024-02-08,-0.0039000000000000033,0.0,-0.0025000000000000022,8.673617379884035e-19,-0.005,0.0,0.0,-0.00030864197530864224
2024-02-09,-0.0020000000000000018,0.0,-0.0012500000000000011,-0.00037499999999999947,-0.0010999999999999912,0.0,0.0045000000000000005,-0.00046296296296296276
2024-02-10,0.006600000000000003,0.0,-0.06374999999999997,0.011499999999999996,-0.0007000000000000006,0.0,0.054249999999999986,0.002388888888888891
2024-02-11,0.0005000000000000004,0.0,0.0050000000000000044,-0.0013750000000000012,-0.0038000000000000026,0.0050000000000000044,0.013500000000000009,0.0004506172839506162
2024-02-12,0.0,0.0,-0.0012500000000000011,-0.004499999999999991,-0.014000000000000002,-0.0050000000000000044,-0.012750000000000008,0.0009506172839506174
2024-02-13,0.00010000000000000009,0.0,-0.026250000000000023,0.007374999999999992,-6.938893903907229e-19,0.01999999999999999,-0.003249999999999975,-0.00027160493827160467
2024-02-14,-0.0020000000000000018,0.0,0.0037500000000000033,-0.0025000000000000022,-0.0006000000000000005,0.0050000000000000044,0.010499999999999978,-0.0005365853658536587
2024-02-15,-0.047,0.0,0.0062500000000000056,-0.012499999999999997,-0.0018000000000000017,-0.0025000000000000022,-0.009999999999999981,0.00042682926829268244
2024-02-16,-0.0017000000000000014,0.0,0.0,-0.0029999999999999923,-0.0006000000000000005,-0.0025000000000000022,-0.001749999999999998,-0.00019512195121951177
2024-02-17,0.024600000000000004,0.0,0.007500000000000007,0.0,0.0020000000000000005,0.0,0.0015000000000000013,1.829268292682956e-05
2024-02-18,-0.004899999999999999,0.0,0.0062500000000000056,-0.0025000000000000022,0.0,0.0,-0.0010000000000000009,0.00042682926829268255
2024-02-19,0.004000000000000001,0.0,0.016250000000000014,0.0015000000000000013,-0.0020000000000000018,0.0,-0.003750000000000007,0.0002378048780487807
2024-02-20,-0.001100000000000001,0.0,0.0025000000000000022,0.0175,0.0,0.0,-0.000499999999999997,0.00021951219512195141
2024-02-21,0.0010000000000000009,0.0,-0.0012500000000000011,0.0025000000000000022,0.0,0.0050000000000000044,0.0,-0.0002682926829268296
2024-02-22,0.0,0.0,-0.0012500000000000011,0.0,0.0011999999999999997,0.0,-0.009750000000000009,0.0005914634146341463
2024-02-23,-0.005749999999999987,0.0,0.0,-0.016500000000000015,0.0007000000000000006,0.0,0.010250000000000006,0.0001341463414634145
2024-02-24,0.006666666666666654,0.0,0.0,-0.0001250000000000001,-0.001899999999999996,0.0,-0.01650000000000001,-0.0003719512195121952
2024-02-25,0.0,0.0,0.0012500000000000011,0.0061250000000000054,0.00010000000000000009,0.0,0.0050000000000000044,0.0004085365853658546
2024-02-26,-8.333333333333341e-05,0.0,0.0012500000000000011,-0.041999999999999996,-0.0102,0.0050000000000000044,0.0050000000000000044,-0.0009695121951219518
2024-02-27,0.0,0.0,-0.0050000000000000044,0.02975,0.0007000000000000006,0.0,0.010250000000000009,0.00018902439024390258
2024-02-28,0.0,0.0,0.0025000000000000022,0.0051250000000000046,0.0,0.0,0.0,0.0005121951219512194
2024-02-29,-0.0034166666666666603,0.0,-0.10083333333333333,-0.0012500000000000011,-0.009916666666666666,0.010000000000000002,-0.004750000000000004,0.000780487804878048
2024-03-01,8.333333333333341e-05,0.0,-0.001666666666666668,0.0012500000000000011,-0.007999999999999998,0.0,-0.0050000000000000044,-0.001054878048780487
2024-03-02,0.0002499999999999996,0.0,0.0,-0.0051250000000000046,0.03808333333333333,0.0025000000000000022,0.005250000000000005,0.0006219512195121949
2024-03-03,0.0,0.0,-0.0016666666666666635,0.0007500000000000007,-0.0009166666666666675,0.0,0.0,0.0005243902439024393
2024-03-04,-0.0011666666666666676,0.0,-0.001666666666666668,-0.0001250000000000001,-0.0007500000000000007,0.0075,0.0007499999999999972,1.2195121951219354e-05
2024-03-05,-0.00024999999999999095,0.0,-0.000833333333333334,-0.0040000000000000036,-0.030333333333333334,0.0,-0.005250000000000001,0.0005609756097560968
2024-03-06,-0.0015000000000000013,0.0,-0.014166666666666668,-0.0013750000000000012,0.025500000000000005,0.0666666666666667,-0.0002500000000000002,-0.0011768292682926818
2024-03-07,0.0,0.0,0.0,-0.011249999999999996,-0.009833333333333333,-0.00833333333333334,-0.005500000000000005,0.00042682926829268266
2024-03-08,0.0016666666666666728,0.0,-0.004166666666666663,-0.00012500000000000098,-0.00341666666666667,0.003333333333333336,0.0,-0.0001204819277108434
2024-03-09,-0.012500000000000006,0.0,0.003333333333333336,-0.004500000000000004,0.003166666666666666,0.010999999999999987,-0.005500000000000005,-0.010544943820224717
2024-03-10,-0.0012500000000000011,0.0,0.000833333333333333,0.0017500000000000016,-0.03285714285714286,0.007142857142857133,-0.012999999999999998,-0.002322580645161291
2024-03-11,0.0012500000000000011,0.0,0.006666666666666667,-0.016499999999999997,-0.002714285714285713,-0.0035714285714285587,-0.0025000000000000022,-0.0001397849462365598
2024-03-12,-0.000833333333333334,0.0,-0.001666666666666668,0.02375000000000001,-0.0007142857142857149,0.007857142857142849,-0.0049999999999999906,-0.00019892473118279588
2024-03-13,0.000833333333333334,0.0,0.0016666666666666705,-0.0010000000000000102,-0.004999999999999997,0.006428571428571432,0.0002500000000000002,-0.001182795698924731
2024-03-14,-0.002083333333333335,0.0,0.013333333333333308,-0.0022499999999999938,0.0016428571428571443,-0.001428571428571428,0.0037499999999999895,-0.00045161290322580627
2024-03-15,-4.1666666666666706e-05,0.0,0.003333333333333318,-0.007250000000000016,0.005571428571428573,-0.004285714285714289,-0.001749999999999998,-0.0010806451612903232
2024-03-16,-0.000833333333333334,0.0,0.001666666666666668,-0.0018333333333333257,0.005785714285714283,-0.008571428571428563,-0.024999999999999994,-0.0002043010752688166
2024-03-17,0.0008750000000000008,0.0,0.000833333333333334,0.001666666666666659,0.0050000000000000044,-0.0028571428571428597,0.015,0.0002580645161290322
2024-03-18,0.0,0.0,0.0,0.00466666666666668,-0.0032857142857142885,-0.0007142857142857169,0.0,-8.064516129032295e-05
2024-03-19,0.0,0.0,0.000833333333333334,0.00291666666666666,-0.008571428571428572,0.0007142857142857149,0.0,-0.000736559139784946
2024-03-20,0.0,0.0,-0.000833333333333334,-0.014333333333333337,0.015642857142857142,-0.0064285714285714345,0.0,-0.0012903225806451613
2024-03-21,0.0,0.0,0.001666666666666666,-0.010428571428571417,-0.007624999999999993,0.003571428571428575,0.0,0.00029207920792079104
2024-03-22,0.0,0.0,0.0,0.013857142857142842,6.250000000000006e-05,0.0007142857142857149,0.0,-0.0002920792079207921
2024-03-23,0.0005416666666666672,0.010000000000000009,0.0007142857142857149,0.007374999999999996,-0.0006875000000000006,0.0014285714285714299,0.0,-0.0006796116504854375
2024-03-24,-0.000416666666666667,0.0,0.005714285714285723,-0.0019374999999999948,0.0010000000000000009,-0.0014285714285714299,-0.005500000000000005,0.00013106796116504907
2024-03-25,0.0,-0.0050000000000000044,0.009285714285714277,0.01887500000000001,-0.0019375,0.0007142857142857149,0.0,0.0001213592233009709
2024-03-26,0.0,0.0050000000000000044,0.005714285714285715,0.007875,0.010562499999999999,-0.003571428571428575,0.0,0.0007135922330097094
2024-03-27,0.0,-0.010000000000000009,0.0007142857142857288,0.00043750000000000733,-0.0036874999999999963,-0.0014285714285714299,-0.0005000000000000004,-0.0001067961165048545
2024-03-28,0.0,0.0,0.0021428571428571447,-0.016562500000000008,0.003124999999999996,-0.0014285714285714299,-0.0049999999999999906,9.134615384615339e-05
2024-03-29,0.0,0.0,0.06071428571428572,0.0078125,-0.0008124999999999999,0.0,-0.0010000000000000009,-0.00034134615384615367
2024-03-30,0.0,0.0,-0.010000000000000018,0.05375,-0.04777777777777778,-0.0014285714285714299,0.004749999999999992,0.0034358974358974347
2024-03-31,-0.00045833333333333343,0.0,-0.02214285714285715,-0.013687499999999998,0.0005555555555555552,0.0,-0.0049999999999999906,-0.003888888888888889
2024-04-01,0.0,0.0,-0.0014285714285714299,0.009062499999999994,-0.018333333333333337,0.0021428571428571447,0.00599999999999999,0.0005128205128205131
2024-04-02,0.0,-0.044999999999999984,0.0050000000000000044,0.013999999999999995,0.012722222222222225,-0.0028571428571428597,-0.0049999999999999906,-0.0008760683760683761
2024-04-03,0.0,-0.04000000000000001,0.004285714285714282,-0.0555625,-0.004277777777777779,-0.005714285714285712,0.0002500000000000002,-0.00017948717948717874
2024-04-04,0.00020833333333333324,0.0,0.007142857142857157,-0.001999999999999995,-0.001111111111111109,0.0,0.0,0.00012393162393162406
2024-04-05,-0.0010714285714285723,-0.0049999999999999906,0.0021428571428571447,0.00449999999999999,-0.0011111111111111105,-0.0011111111111111122,0.0,-0.0006958333333333332
2024-04-06,-3.571428571428178e-05,-0.010000000000000009,-0.014999999999999994,-0.027124999999999986,0.014444444444444435,-0.00333333333333333,0.0,-0.0014669421487603306
2024-04-07,-0.000392857142857143,0.0050000000000000044,0.0,0.018187499999999995,-0.001111111111111106,-0.0005555555555555561,0.0049999999999999906,0.00014462809917355375
2024-04-08,0.009285714285714286,-0.0050000000000000044,-0.000714285714285713,0.0075,-0.005666666666666669,-0.005555555555555548,-0.005249999999999991,-0.0007438016528925625
2024-04-09,0.0,0.0,-0.0014285714285714299,-0.00456249999999999,0.003944444444444439,0.004999999999999998,0.0005000000000000004,0.0011942148760330585
2024-04-10,0.0014285714285714299,0.0,-0.0014285714285714299,0.030999999999999986,0.008888888888888898,-0.0005555555555555561,0.0,-0.0003471074380165291
2024-04-11,0.006071428571428577,-0.019999999999999997,0.0007142857142857109,-0.105,0.00277777777777778,-0.0050000000000000044,0.0025000000000000022,-0.00014049586776859619
2024-04-12,0.0017857142857142874,-0.0049999999999999975,0.0014285714285714299,-0.010499999999999995,-0.0010555555555555565,-0.001111111111111106,-0.0027500000000000024,0.00025000000000000006
2024-04-13,0.0007142857142857109,-0.0050000000000000044,-0.0028571428571428597,0.002062499999999994,0.004444444444444445,0.0,0.0027500000000000024,-0.0007581967213114749
2024-04-14,0.0017857142857142794,0.0,1.982541115402065e-18,-0.0024374999999999883,0.006722222222222222,-0.002777777777777774,-0.0025000000000000022,-4.508196721311412e-05
2024-04-15,0.0006785714285714292,0.0050000000000000044,-0.002142857142857141,-0.00362500000000001,0.003111111111111117,0.002222222222222218,0.0,-0.0005655737704918036
2024-04-16,0.0017857142857142874,0.0,0.0007142857142857149,0.0006875000000000075,0.0,-0.004999999999999998,0.0,-3.68852459016403e-05
2024-04-17,-0.003071428571428582,-0.015,-1.982541115402065e-18,-0.025062500000000015,0.0012222222222222187,-0.004999999999999998,-0.0002500000000000002,-0.0006967213114754104
2024-04-18,-0.00042857142857142893,-0.0005000000000000004,-0.0014285714285714299,0.005625000000000012,-0.00016666666666665988,0.003333333333333338,0.0,-8.196721311475398e-05
2024-04-19,-0.0006785714285714292,0.009999999999999995,-0.007857142857142863,-0.010062500000000005,-0.001111111111111126,-0.0005555555555555561,-0.0002500000000000002,0.00040163934426229507
2024-04-20,0.0014642857142857155,0.0,0.0,-0.0036874999999999877,0.001666666666666668,-0.00277777777777778,0.0002500000000000002,-2.04918032786886e-05
2024-04-21,-0.0016666666666666635,0.0,0.0,-0.011875000000000004,-0.001666666666666668,-0.0022222222222222244,0.0,-0.00029918032786885226
2024-04-22,0.0013333333333333346,0.0,-1.982541115402065e-18,-0.0004375000000000004,1.2335811384723961e-17,0.0005555555555555561,0.0,0.00011065573770491807
2024-04-23,-0.0006666666666666673,0.0,0.0028571428571428597,0.0011250000000000027,-0.00277777777777778,-0.0005555555555555561,0.0,-5.3278688524590167e-05
2024-04-24,0.00033333333333333365,0.0,0.0014285714285714299,0.006875000000000001,0.001166666666666667,0.0005555555555555561,0.0,0.00018852459016393446
2024-04-25,0.0043333333333333375,0.0,0.0014285714285714299,-0.005562499999999998,-0.0005555555555555561,0.0,0.00399999999999999,-0.0005737704918032788
2024-04-26,-0.02647058823529412,-0.005499999999999998,-0.005,-0.0074375,0.003166666666666657,-0.0010000000000000009,-0.006999999999999991,-0.00034374999999999933
2024-04-27,-0.0005882352941176475,-0.0020000000000000018,0.0007142857142857149,-0.004500000000000004,0.003722222222222226,-0.0009999999999999953,-0.0002499999999999985,0.0007578125000000002
2024-04-28,0.0002941176470588238,0.0,0.0014285714285714299,-0.0025000000000000022,0.00011111111111111738,-0.0010000000000000009,0.0049999999999999906,0.0008593749999999997
