date,nav
2024-03-26,0.7404495449962635
2024-03-27,0.7400352653043089
2024-03-28,0.7395543733261442
2024-03-29,0.7414905388313034
2024-03-30,0.7432374601456844
2024-03-31,0.7398303949133558
2024-04-01,0.7399393623004957
2024-04-02,0.7393100217164589
2024-04-03,0.73641245630198
2024-04-04,0.7366084553027018
2024-04-05,0.7362439803360323
2024-04-06,0.7343122881851438
2024-04-07,0.7351646093048276
2024-04-08,0.7346687650892655
2024-04-09,0.735371369032377
2024-04-10,0.7364647184399179
2024-04-11,0.7328282222816024
2024-04-12,0.7324743295025488
2024-04-13,0.7321814030714087
2024-04-14,0.7322303923297082
2024-04-15,0.7320227381660459
2024-04-16,0.7319951780421097
2024-04-17,0.7303416846871004
2024-04-18,0.7304707458487285
2024-04-19,0.7302647032471141
2024-04-20,0.7301839170722495
2024-04-21,0.729499276012292
2024-04-22,0.7295917941977749
2024-04-23,0.7295649826289495
2024-04-24,0.7299890332724506
2024-04-25,0.7297604807393024
2024-04-26,0.7282367981533111
2024-04-27,0.728560624342829
2024-04-28,0.7291175226303583
2024-04-29,0.7294596164303304
2024-04-30,0.7293883087579737
2024-05-01,0.7278953372131213
2024-05-02,0.7280104647044515
2024-05-03,0.7281939686938037
2024-05-04,0.7296448411100174
2024-05-05,0.7297736157449017
2024-05-06,0.7295491641744408
2024-05-07,0.7297731504624808
2024-05-08,0.7305074262959167
2024-05-09,0.730584471567401
2024-05-10,0.7302264292458467
2024-05-11,0.7303392694006594
2024-05-12,0.7302932242319203
2024-05-13,0.7312562674622807
2024-05-14,0.7314055113738436
2024-05-15,0.7311638218764895
2024-05-16,0.7309761441121799
2024-05-17,0.7315340101491697
2024-05-18,0.7321264326008368
2024-05-19,0.7327497344817319
2024-05-20,0.7324432938938303
2024-05-21,0.7344344489057677
2024-05-22,0.7351465310025693
2024-05-23,0.7355935411554153
2024-05-24,0.7367418363782167
2024-05-25,0.7368731453043734
2024-05-26,0.7360614927088027
2024-05-27,0.7361327050834707
2024-05-28,0.7362021463671488
2024-05-29,0.7372454011475432
2024-05-30,0.7361566964660237
2024-05-31,0.7364260794752766
2024-06-01,0.7362844489254969
2024-06-02,0.7374097781964595
2024-06-03,0.7376302331671193
2024-06-04,0.7381415533127186
2024-06-05,0.7399940109481722
2024-06-06,0.7405300947462358
2024-06-07,0.7404087973314329
2024-06-08,0.7393153254130447
2024-06-09,0.7389234773729645
2024-06-10,0.7388728608931411
2024-06-11,0.7384056206593498
2024-06-12,0.7384453862233313
2024-06-13,0.7397706313558644
2024-06-14,0.7400597154922096
2024-06-15,0.7403406858278522
2024-06-16,0.7409416416663116
2024-06-17,0.7408819470813373
2024-06-18,0.7402792278261283
2024-06-19,0.740406265000743
2024-06-20,0.7408458120006879
2024-06-21,0.7399915584019284
2024-06-22,0.7392452326400033
2024-06-23,0.7403892714045079
2024-06-24,0.7432365660221272
2024-06-25,0.741232823238417
2024-06-26,0.7414597768506331
2024-06-27,0.7387914737868269
2024-06-28,0.7381500241635864
2024-06-29,0.7395155021337178
2024-06-30,0.7399104039443255
2024-07-01,0.7402474767896778
2024-07-02,0.7400533868089951
2024-07-03,0.742318571229393
2024-07-04,0.7459301929757168
2024-07-05,0.7456199881264471
2024-07-06,0.744684411126981
2024-07-07,0.7441076187174746
2024-07-08,0.7416701892360446
2024-07-09,0.7384981983315432
2024-07-10,0.7409620940782715
2024-07-11,0.7426852472759381
2024-07-12,0.7448391747149481
2024-07-13,0.7418741520937236
2024-07-14,0.7414655590473476
2024-07-15,0.7415227838159295
2024-07-16,0.7381614350434246
2024-07-17,0.7377590007106123
2024-07-18,0.7416039832880766
2024-07-19,0.7459963630486929
2024-07-20,0.7435608788090505
2024-07-21,0.7433287259009418
2024-07-22,0.7477224905338796
2024-07-23,0.7497782782534147
2024-07-24,0.751731617378301
2024-07-25,0.7492340579507762
2024-07-26,0.7506371498082567
2024-07-27,0.7512495755503226
2024-07-28,0.7513142870088958
2024-07-29,0.7501787935752138
2024-07-30,0.7511088341883699
2024-07-31,0.7518966612934541
2024-08-01,0.7521383149687924
2024-08-02,0.7531397913722775
2024-08-03,0.7546604415329181
2024-08-04,0.7537803149402051
2024-08-05,0.7544906839577953
2024-08-06,0.7541381557272778
2024-08-07,0.7533919454474673
2024-08-08,0.7548522544189852
2024-08-09,0.7545437964655878
2024-08-10,0.7497988742789786
2024-08-11,0.7483956509442888
2024-08-12,0.7482188867454129
2024-08-13,0.7466665457690844
2024-08-14,0.7457928261120644
2024-08-15,0.7447333285080574
2024-08-16,0.7474858252641753
2024-08-17,0.7473474531465534
2024-08-18,0.7461491223871695
2024-08-19,0.7462045951638548
2024-08-20,0.7461759459202454
2024-08-21,0.7453328634181307
2024-08-22,0.7467722638318486
2024-08-23,0.7465369939875721
2024-08-24,0.7471350823268442
2024-08-25,0.7483306359348524
2024-08-26,0.7471805461477763
2024-08-27,0.7457026481381681
2024-08-28,0.7461524188377577
2024-08-29,0.7453150367442487
2024-08-30,0.7457673124917872
2024-08-31,0.74329540452769
2024-09-01,0.7434520139605486
2024-09-02,0.7435288618407556
2024-09-03,0.7431133907852434
2024-09-04,0.7440087820986703
2024-09-05,0.7440839456988706
2024-09-06,0.7445419199857186
2024-09-07,0.7452204483662318
2024-09-08,0.7452604632612271
2024-09-09,0.7446970973702111
2024-09-10,0.7440240950091286
2024-09-11,0.7433076577375373
2024-09-12,0.7443099322160118
2024-09-13,0.7421029034379365
2024-09-14,0.7421900804239439
2024-09-15,0.7426028441176622
2024-09-16,0.7439939858298112
2024-09-17,0.7416477764350917
2024-09-18,0.740508017050804
2024-09-19,0.7392552604760348
2024-09-20,0.7390932372430475
2024-09-21,0.7390619984949107
2024-09-22,0.7415610741808627
2024-09-23,0.7437446704407394
2024-09-24,0.738655437786774
2024-09-25,0.7382901016309905
2024-09-26,0.7385137846007755
2024-09-27,0.738936731796089
2024-09-28,0.7390445706004466
2024-09-29,0.7393453182728478
2024-09-30,0.7399554918187682
2024-10-01,0.7398182573939427
2024-10-02,0.7402304791883065
2024-10-03,0.7396327232269383
2024-10-04,0.7391941642866744
2024-10-05,0.7394922234018231
2024-10-06,0.7388154774003308
2024-10-07,0.7405015339459453
2024-10-08,0.7387748434853264
2024-10-09,0.7381037786688857
2024-10-10,0.7370531622819291
2024-10-11,0.737253504246116
2024-10-12,0.7389069901675931
2024-10-13,0.7386721555671384
2024-10-14,0.7392648606777212
2024-10-15,0.7392460694157312
2024-10-16,0.7397011986740748
2024-10-17,0.7396444374091772
2024-10-18,0.7389259052832895
2024-10-19,0.7386581193254683
2024-10-20,0.7387279647832062
2024-10-21,0.7385072801209769
2024-10-22,0.7386298749163794
2024-10-23,0.7405669178340867
2024-10-24,0.740909157007125
2024-10-25,0.7408231121547975
2024-10-26,0.7406596130189942
2024-10-27,0.7404865500407882
2024-10-28,0.7415731265139318
2024-10-29,0.7400838348514575
2024-10-30,0.740568599664193
2024-10-31,0.7410339175285539
2024-11-01,0.7403607443961077
2024-11-02,0.7408971668260486
2024-11-03,0.7419112436308352
2024-11-04,0.742752520001795
2024-11-05,0.7423198344980871
2024-11-06,0.7417104393493761
2024-11-07,0.73830989422348
2024-11-08,0.7369526245607303
2024-11-09,0.7366257075378534
2024-11-10,0.737128575684871
2024-11-11,0.7376801464004845
2024-11-12,0.7373401048131198
2024-11-13,0.736931192674246
2024-11-14,0.7369038420812742
2024-11-15,0.7363264717040519
2024-11-16,0.736281174735799
2024-11-17,0.7361980035709578
2024-11-18,0.7368981377601265
2024-11-19,0.7359561597510604
2024-11-20,0.7358825459513106
2024-11-21,0.7362440080321416
2024-11-22,0.7353186861602807
2024-11-23,0.7352072662555614
2024-11-24,0.7351020714764528
2024-11-25,0.737139010296844
2024-11-26,0.7371284046698531
2024-11-27,0.7373870915719015
2024-11-28,0.7374674879886364
2024-11-29,0.736981510100136
2024-11-30,0.7318233455742037
2024-12-01,0.7322484322273698
2024-12-02,0.7323199181336467
2024-12-03,0.7316453459977357
2024-12-04,0.7306557741204797
2024-12-05,0.7300133328697638
2024-12-06,0.7304927574201091
2024-12-07,0.7326206401789342
2024-12-08,0.7326574665932937
2024-12-09,0.7340231087085545
2024-12-10,0.7363711530190188
2024-12-11,0.7364121696268189
2024-12-12,0.7358348214513132
2024-12-13,0.736154758604916
2024-12-14,0.7358376255386383
2024-12-15,0.7346004794395739
2024-12-16,0.7354896447571213
2024-12-17,0.7357553941559528
2024-12-18,0.7359198457635885
2024-12-19,0.7351648693379431
2024-12-20,0.7360577244864775
2024-12-21,0.7342892988493711
2024-12-22,0.7337797556166299
2024-12-23,0.7345273965320889
2024-12-24,0.7344595501266427
2024-12-25,0.7346319379290109
2024-12-26,0.7342658136849705
2024-12-27,0.7340482728237264
2024-12-28,0.733227651132298
2024-12-29,0.7333478515591888
2024-12-30,0.7327583410466819
2024-12-31,0.7319503119312253
2025-01-01,0.7308173773468484
2025-01-02,0.7286356624359495
2025-01-03,0.728568537711637
2025-01-04,0.7288557879645376
2025-01-05,0.7296880469457004
2025-01-06,0.7300251137881967
2025-01-07,0.730790017008484
2025-01-08,0.7286886695632181
2025-01-09,0.7283634682807894
2025-01-10,0.7284786499164853
2025-01-11,0.7276386662258879
2025-01-12,0.7272463800340407
2025-01-13,0.7271595692434463
2025-01-14,0.7280392887651604
2025-01-15,0.7292671301151594
2025-01-16,0.7310732708937985
2025-01-17,0.7313265221867353
2025-01-18,0.7332150471442681
2025-01-19,0.7325208257067013
2025-01-20,0.7327104815899698
2025-01-21,0.7347966185932887
2025-01-22,0.7347052951977578
2025-01-23,0.730385674304099
2025-01-24,0.7297969762913362
2025-01-25,0.7296603549487446
2025-01-26,0.7290906532228684
2025-01-27,0.7283038292843627
2025-01-28,0.7274585637851978
2025-01-29,0.7260938814519529
2025-01-30,0.7262443697761954
2025-01-31,0.7259774710497819
2025-02-01,0.7257900466238938
2025-02-02,0.7247570043130654
2025-02-03,0.7240016723522298
2025-02-04,0.726347911422108
2025-02-05,0.7259678126624707
2025-02-06,0.7261086640356343
2025-02-07,0.7269685682510826
2025-02-08,0.725980768311265
2025-02-09,0.7257504042688382
2025-02-10,0.7251326482883935
2025-02-11,0.7240785898100545
2025-02-12,0.7239011224388044
2025-02-13,0.7253509574147944
2025-02-14,0.7244580882303516
2025-02-15,0.7235898434854611
2025-02-16,0.7238109399990329
2025-02-17,0.724456037907964
2025-02-18,0.7240728032329481
2025-02-19,0.7233335213399834
2025-02-20,0.7226640357916397
2025-02-21,0.723506430330052
2025-02-22,0.723037779665871
2025-02-23,0.7239133707020723
2025-02-24,0.7241011458563569
2025-02-25,0.7236481767260577
2025-02-26,0.722975165067915
2025-02-27,0.7226364425578978
2025-02-28,0.7212229028439252
2025-03-01,0.7218985811119224
2025-03-02,0.7219209855612633
2025-03-03,0.7218513770583747
2025-03-04,0.7218141393305202
2025-03-05,0.7227908749154935
2025-03-06,0.7221161698811007
2025-03-07,0.7221296338151514
2025-03-08,0.7211744259473427
2025-03-09,0.7203583783337956
2025-03-10,0.7213253395598321
2025-03-11,0.7215027959457281
2025-03-12,0.7203266199669889
2025-03-13,0.7198107336937999
2025-03-14,0.718117916780582
2025-03-15,0.7168909427988445
2025-03-16,0.7185414750163881
2025-03-17,0.7179714335295192
2025-03-18,0.7195388280453957
2025-03-19,0.7180090450372464
2025-03-20,0.7170173507387751
2025-03-21,0.7156959908698737
2025-03-22,0.7151733534412845
2025-03-23,0.7151800403520029
2025-03-24,0.7154784045803504
2025-03-25,0.7152450821528241
2025-03-26,0.7150297528240491
2025-03-27,0.7140610385322919
2025-03-28,0.7135176601538733
2025-03-29,0.7136351409499067
2025-03-30,0.7132752543553088
2025-03-31,0.7130923197450975
2025-04-01,0.7120817606195152
2025-04-02,0.7122246068552526
2025-04-03,0.7118592139513723
2025-04-04,0.7109427526181714
2025-04-05,0.709317550122816
2025-04-06,0.7027455643659802
2025-04-07,0.7038090755928235
2025-04-08,0.7038327518341343
2025-04-09,0.7019538972893832
2025-04-10,0.7015831365359545
2025-04-11,0.7025460539133854
2025-04-12,0.7026652146352611
2025-04-13,0.7029110992975676
2025-04-14,0.7034902009569622
2025-04-15,0.7023334660116622
2025-04-16,0.7005757514060461
2025-04-17,0.6983250381500974
2025-04-18,0.6987026284958686
2025-04-19,0.6975500443729362
2025-04-20,0.6964151076019011
2025-04-21,0.6964023956336356
2025-04-22,0.6966608648901722
2025-04-23,0.6979325906280804
2025-04-24,0.6978932649940579
2025-04-25,0.6975871858928302
2025-04-26,0.6981725903047231
2025-04-27,0.698025002622245
2025-04-28,0.6970016239726309
2025-04-29,0.6980033252570794
2025-04-30,0.6955380437754951
2025-05-01,0.6962262208213424
2025-05-02,0.6953314707987049
2025-05-03,0.69381131405455
2025-05-04,0.6923773371537083
2025-05-05,0.6925913729089405
2025-05-06,0.6933578475376004
2025-05-07,0.6925527325949306
2025-05-08,0.6930244451523844
2025-05-09,0.6947523208474573
2025-05-10,0.6947761913568903
2025-05-11,0.6968227286344858
2025-05-12,0.6992356671621691
2025-05-13,0.698786978725293
2025-05-14,0.6975579624993328
2025-05-15,0.6974046390589016
2025-05-16,0.6974728333929259
2025-05-17,0.6952323737084232
2025-05-18,0.6936339271999471
2025-05-19,0.6979326139286843
2025-05-20,0.698874192418747
2025-05-21,0.7005120428590227
2025-05-22,0.6978592611166602
2025-05-23,0.696111945743802
2025-05-24,0.6969111222400555
2025-05-25,0.6962140006074815
2025-05-26,0.6971269321742803
2025-05-27,0.6974606209644839
2025-05-28,0.6981486135129746
2025-05-29,0.6997213496648277
2025-05-30,0.6990946278212827
2025-05-31,0.6992408555967087
2025-06-01,0.697526393051679
2025-06-02,0.6965149490697927
2025-06-03,0.6964436768862561
2025-06-04,0.6950792480169184
2025-06-05,0.6947220572018706
2025-06-06,0.6943980193701567
2025-06-07,0.6895226790158682
2025-06-08,0.6892219307504518
2025-06-09,0.6886964043305489
2025-06-10,0.689550164224593
2025-06-11,0.6901901348490329
2025-06-12,0.6893337129714181
2025-06-13,0.6951208189717135
2025-06-14,0.6955482465631548
2025-06-15,0.6948936021455845
2025-06-16,0.6948587490223712
2025-06-17,0.6958057687258533
2025-06-18,0.6962249472167064
2025-06-19,0.6947845440104176
2025-06-20,0.6947211281812905
2025-06-21,0.6936330911320848
2025-06-22,0.6945154580599531
2025-06-23,0.6933648029114811
2025-06-24,0.6922714594123037
2025-06-25,0.6841647938206998
2025-06-26,0.6869271366817423
2025-06-27,0.6888794239742386
2025-06-28,0.6828406461376777
2025-06-29,0.6819844758486641
2025-06-30,0.6859791558253242
2025-07-01,0.6822610017740353
2025-07-02,0.6796903553781813
2025-07-03,0.6773159748237952
2025-07-04,0.6742545789661456
2025-07-05,0.6765588483781967
2025-07-06,0.6753288757775631
2025-07-07,0.6728463249677645
2025-07-08,0.6743752794036391
2025-07-09,0.6733544257773935
2025-07-10,0.6726311448246326
2025-07-11,0.6722184175661253
2025-07-12,0.6735142367829678
2025-07-13,0.6726530597558343
2025-07-14,0.673158248160099
2025-07-15,0.6720268512763882
2025-07-16,0.6707083563647332
2025-07-17,0.668563690045745
2025-07-18,0.6694596382224293
2025-07-19,0.6631298092125497
2025-07-20,0.6637045857806988
2025-07-21,0.6637630177113077
2025-07-22,0.6641895836919967
2025-07-23,0.6645455920402339
2025-07-24,0.6625784225658246
2025-07-25,0.6625429735039812
2025-07-26,0.6596963121159851
2025-07-27,0.6595291781956192
2025-07-28,0.6604131938737124
2025-07-29,0.6597854179411804
2025-07-30,0.6581132930033834
2025-07-31,0.6565025864341459
2025-08-01,0.654524602331187
2025-08-02,0.652925484757214
2025-08-03,0.6533007993942498
2025-08-04,0.651183938181164
2025-08-05,0.6467873520641795
2025-08-06,0.6472340800785507
2025-08-07,0.6470024435651279
2025-08-08,0.6482195619156823
2025-08-09,0.6472980408106412
2025-08-10,0.6485633773574364
2025-08-11,0.6476884639131577
2025-08-12,0.6466641815282927
2025-08-13,0.6470145069566041
2025-08-14,0.646854069615315
2025-08-15,0.6471740963212933
2025-08-16,0.6468328387140521
2025-08-17,0.6473438398477417
2025-08-18,0.6453511010201903
2025-08-19,0.6466995471510958
2025-08-20,0.6464543352062785
2025-08-21,0.6455234696598554
2025-08-22,0.6435984854639545
2025-08-23,0.6466807299075542
2025-08-24,0.6463923281642919
2025-08-25,0.6470476104582622
2025-08-26,0.6465890765280226
2025-08-27,0.6449173122289914
2025-08-28,0.6441562685362513
2025-08-29,0.6451046967745142
2025-08-30,0.645053772914315
2025-08-31,0.6435392715286775
2025-09-01,0.6435337046392141
2025-09-02,0.6432642436878551
2025-09-03,0.6431722500937052
2025-09-04,0.6434150414777993
2025-09-05,0.6436002698948782
2025-09-06,0.6425214044076857
2025-09-07,0.6433841198939171
2025-09-08,0.6436269280265428
2025-09-09,0.6445138483698662
2025-09-10,0.6446131979036525
2025-09-11,0.6445703283294549
2025-09-12,0.6447000279962263
2025-09-13,0.6435537404416395
2025-09-14,0.6435125712511652
2025-09-15,0.6428313734004751
2025-09-16,0.6428843734595412
2025-09-17,0.6427451280392645
2025-09-18,0.6434230694159636
2025-09-19,0.6414120379338547
2025-09-20,0.6411933476590749
2025-09-21,0.6405428616088444
2025-09-22,0.6402170331365972
2025-09-23,0.6400490422839162
2025-09-24,0.6403091473931242
2025-09-25,0.6396881653823108
2025-09-26,0.6395527443399811
2025-09-27,0.6403241876865745
2025-09-28,0.6371122288147644
2025-09-29,0.6364807803113491
2025-09-30,0.6362847938887016
2025-10-01,0.6345424422039363
2025-10-02,0.6341402111430542
2025-10-03,0.6344551464607187
2025-10-04,0.633594640532083
2025-10-05,0.6340178247709432
2025-10-06,0.634136744005658
2025-10-07,0.6345369557651455
2025-10-08,0.6344300021754454
2025-10-09,0.6343689469035502
2025-10-10,0.6362082814600498
2025-10-11,0.636496997903159
2025-10-12,0.6355085447392864
2025-10-13,0.6341781533220788
2025-10-14,0.634342386623466
2025-10-15,0.6345918162331698
2025-10-16,0.6339527092684819
2025-10-17,0.6339345743683709
2025-10-18,0.6324689849536591
2025-10-19,0.6318113900932175
2025-10-20,0.6319958178606179
2025-10-21,0.6321935360796049
2025-10-22,0.6324848625787058
2025-10-23,0.6316363720316991
2025-10-24,0.6319026839102536
2025-10-25,0.631786133175491
2025-10-26,0.6309837485822941
2025-10-27,0.6308721761312738
2025-10-28,0.632121324139219
2025-10-29,0.6317127475151143
2025-10-30,0.6311817844798226
2025-10-31,0.6302288033952347
2025-11-01,0.6306310880799478
2025-11-02,0.6308344565162366
2025-11-03,0.6295664845297163
2025-11-04,0.6297101329642644
2025-11-05,0.6282127877126692
2025-11-06,0.6276191144113511
2025-11-07,0.6309807044046309
2025-11-08,0.6316105671004534
2025-11-09,0.631074731560619
2025-11-10,0.6315295526570054
2025-11-11,0.630799055897843
2025-11-12,0.629789639709375
2025-11-13,0.6297699131319152
2025-11-14,0.6288292750160798
2025-11-15,0.6253972702729671
2025-11-16,0.6232666967008117
2025-11-17,0.6229401004040038
2025-11-18,0.6226857022593068
2025-11-19,0.622156929099989
2025-11-20,0.6225854760748447
2025-11-21,0.623104267893749
2025-11-22,0.623373712229173
2025-11-23,0.6228007065759189
2025-11-24,0.6224608042775513
2025-11-25,0.6214911120946965
2025-11-26,0.6225835993593148
2025-11-27,0.6212250041430577
2025-11-28,0.619328284725481
2025-11-29,0.619741120344229
2025-11-30,0.619253397520571
2025-12-01,0.6185803062204611
2025-12-02,0.6182635022354819
2025-12-03,0.6171677152346013
2025-12-04,0.6178028705170983
2025-12-05,0.6177747836264429
2025-12-06,0.6174949461664165
2025-12-07,0.6172283929550985
2025-12-08,0.6163287472399017
2025-12-09,0.6169201563112066
2025-12-10,0.6146807202566467
2025-12-11,0.613976403602761
2025-12-12,0.6141617118963829
2025-12-13,0.6140764311950069
2025-12-14,0.6140550276838634
2025-12-15,0.6141722984298
2025-12-16,0.6133234864270602
2025-12-17,0.6127537482716628
2025-12-18,0.6126672224713042
2025-12-19,0.6114136648748543
2025-12-20,0.6114592997563407
2025-12-21,0.6112624857004237
2025-12-22,0.6102123121785431
2025-12-23,0.6103839654067796
2025-12-24,0.6110692383381692
2025-12-25,0.6106252630306745
2025-12-26,0.6108741145178813
2025-12-27,0.6113527299264856
2025-12-28,0.6115892103132025
2025-12-29,0.611571863250343
2025-12-30,0.6107576022829003
2025-12-31,0.6100886634528534
2026-01-01,0.6089404224365831
2026-01-02,0.6071324043527122
2026-01-03,0.6077197057285554
2026-01-04,0.6074922480881648
2026-01-05,0.6077581900384044
2026-01-06,0.608034406544927
2026-01-07,0.6083043663319929
2026-01-08,0.6086853083912389
2026-01-09,0.6089265598087829
2026-01-10,0.6086362388012915
2026-01-11,0.6082795704167355
2026-01-12,0.6082623025773221
2026-01-13,0.608072403210421
2026-01-14,0.608077274021696
2026-01-15,0.6083873180234551
2026-01-16,0.6079251604648471
2026-01-17,0.6076237430336928
2026-01-18,0.6076206056252882
2026-01-19,0.6076373684031748
2026-01-20,0.6071673960942168
2026-01-21,0.606738241558699
2026-01-22,0.6062211774144614
2026-01-23,0.606339181685822
2026-01-24,0.6064053001303632
2026-01-25,0.6064693865966851
2026-01-26,0.6060205556274898
2026-01-27,0.6060951822947624
2026-01-28,0.6059166736659429
2026-01-29,0.606131827283638
2026-01-30,0.605537816178796
2026-01-31,0.6049216251036617
2026-02-01,0.6044771482801663
2026-02-02,0.6044311000337846
2026-02-03,0.6036396412810578
2026-02-04,0.602890954693656
2026-02-05,0.6026350860761818
2026-02-06,0.6018742476006116
2026-02-07,0.6021622880528837
2026-02-08,0.6022397087994665
2026-02-09,0.6018930238895446
2026-02-10,0.6020916235982954
2026-02-11,0.6017985385783835
2026-02-12,0.6009350798629923
2026-02-13,0.600718303478671
2026-02-14,0.6000189968538799
2026-02-15,0.5998917064083424
2026-02-16,0.5994578776405771
2026-02-17,0.5993327362918807
2026-02-18,0.5987478260780702
