date,basket_0,basket_1,basket_2,basket_3,basket_5,basket_6,basket_9
2025-01-31,-0.006774999999999992,-0.0003284132841328418,0.006499999999999994,0.0,0.01466666666666667,0.0,-0.009166666666666675
2025-02-01,-0.0032500000000000016,-0.0005295202952029516,0.0,0.0,0.008499999999999994,0.0,0.012166666666666678
2025-02-02,0.003799999999999998,-0.0014814814814814812,-0.0002500000000000002,0.0,0.0021666666666666687,0.0,-0.03000000000000001
2025-02-03,-0.005099999999999999,-0.0003888888888888902,0.004750000000000008,0.0,-0.0028333333333333266,0.0,-0.005166666666666653
2025-02-04,0.0029000000000000033,0.0031907407407407414,-0.0050000000000000044,0.0,-0.001666666666666668,0.0,-0.010166666666666694
2025-02-05,0.0011249999999999964,-0.0013549488054607505,0.00024999999999999675,0.0,0.0,0.0,0.011999999999999999
2025-02-06,-0.007524999999999999,0.0006126279863481244,-0.001749999999999998,0.0,-0.00033333333333333365,0.0,0.012666666666666678
2025-02-07,-0.0020714285714285748,0.0003993174061433442,-0.0030000000000000027,0.0,-0.0038333333333333323,0.0,0.00016666666666666682
2025-02-08,-0.0009047619047619019,-0.0010435540069686424,-0.037500000000000006,0.0,0.0019374999999999948,0.0,0.008000000000000016
2025-02-09,0.0005476190476190468,-0.00036426116838487923,-0.0034999999999999996,0.0,0.003312500000000001,0.0,0.0008333333333333248
2025-02-10,-0.009261904761904763,-0.0002319587628865974,0.0007500000000000024,0.0,-0.001437499999999994,0.0,-0.0026666666666666527
2025-02-11,-0.002214285714285711,-0.0010605536332179931,-0.007250000000000003,0.0,-0.0013125000000000042,0.0,0.0038333333333333227
2025-02-12,-0.0017142857142857179,0.00022586206896551677,-0.00150000000000001,0.0,-0.0028124999999999986,0.0,-0.022166666666666678
2025-02-13,-0.001999999999999999,0.002150519031141868,-0.0042499999999999725,0.0,-0.004812500000000004,0.0,0.011833333333333335
2025-02-14,0.0017619047619047631,-0.001390625000000001,-0.016000000000000014,0.0,0.0012499999999999994,0.0,-0.007666666666666659
2025-02-15,0.00328571428571428,-0.0011458333333333316,-0.011749999999999986,0.0,0.0014375000000000117,0.0,0.017500000000000005
2025-02-16,-0.0010714285714285658,0.0001857638888888887,-0.006500000000000001,0.0,-0.002187500000000002,0.0,0.009166666666666637
2025-02-17,0.00592857142857143,0.00046515679442508685,0.003000000000000001,0.0,-0.00012500000000000033,0.0,-0.0006666666666666649
2025-02-18,0.002666666666666662,-0.0004947735191637636,0.004,0.0,-0.0010624999999999992,0.0,0.002333333333333363
2025-02-19,0.004023809523809522,-0.0012307692307692295,-2.42861286636753e-17,0.0,-0.0033749999999999995,0.0,0.017999999999999978
2025-02-20,-0.008261904761904762,-1.950354609929129e-05,-0.010999999999999982,0.0,-0.0018125000000000012,0.0,-0.02949999999999998
2025-02-21,-0.0014047619047619034,-0.00012365591397849493,-0.003250000000000001,0.22999999999999998,-0.002000000000000012,0.0,0.00683333333333334
2025-02-22,0.0005952380952380968,-0.0007078853046594987,-0.006750000000000008,0.030000000000000027,0.004875000000000008,0.0,-0.008833333333333332
2025-02-23,0.0025714285714285713,0.000818996415770609,-0.0027499999999999972,0.015000000000000013,0.0006875000000000006,0.0,0.005166666666666662
2025-02-24,-0.0001666666666666645,-0.00012724014336917456,-0.004500000000000002,0.08499999999999996,-0.0017500000000000085,0.0,0.011999999999999983
2025-02-25,0.002785714285714285,-0.001057407407407408,0.017500000000000016,0.0,-0.0006249999999999971,0.0,-0.001666666666666668
2025-02-26,0.0012142857142857164,-0.0012948717948717946,-0.0010000000000000009,0.020000000000000018,0.0052500000000000055,0.0,-0.0028333333333333288
2025-02-27,0.004690476190476186,-0.0004761904761904764,0.0007500000000000007,0.0,0.003562500000000003,0.0,-0.0038333333333333366
2025-02-28,-0.02204545454545454,-0.00021715328467153142,-0.008000000000000002,-0.0068000000000000005,-0.001875000000000001,0.00025,-0.0095
2025-03-01,0.009272727272727273,0.0010714285714285706,-0.000833333333333334,-0.0002,0.0060624999999999984,-0.0004999999999999998,-0.0020000000000000018
2025-03-02,0.005249999999999996,-0.0008699633699633701,0.0015000000000000013,-0.0006000000000000004,-0.003937500000000005,0.00025,-0.0038333333333333366
2025-03-03,-0.010977272727272726,0.0007142857142857147,0.014999999999999994,-0.0005499999999999998,0.0,0.0,0.004833333333333356
2025-03-04,0.00631818181818182,-0.0005421245421245428,-0.0043333333333333375,0.0005499999999999998,-0.0037500000000000033,0.0009999999999999998,-0.0008333333333333572
2025-03-05,0.004159090909090908,0.001565934065934066,0.003833333333333338,-0.0015500000000000015,0.004625000000000001,-0.0005,-0.009500000000000008
2025-03-06,-0.0010681818181818166,-0.00043589743589743466,-0.003000000000000004,-0.011049999999999999,-0.003562500000000001,0.0002500000000000002,-0.0033333333333333084
2025-03-07,-0.0025909090909090934,0.0008003663003662994,0.00016666666666666682,0.006249999999999993,0.0026875000000000024,0.0,-0.01466666666666667
2025-03-08,0.0005681818181818167,-0.002456363636363636,0.003333333333333336,-0.0005833333333333323,-0.003875,-0.0002500000000000002,0.012333333333333344
2025-03-09,0.00029545454545454856,-0.0011025641025641031,0.001000000000000002,0.0006250000000000001,0.0006249999999999987,0.0005,0.010166666666666638
2025-03-10,0.00715909090909091,0.001388278388278388,-0.00266666666666667,-0.001833333333333325,0.0015000000000000083,-0.0002500000000000002,0.0013333333333333391
2025-03-11,0.006522727272727275,-0.002229779411764705,-0.001666666666666668,0.010041666666666666,0.0026249999999999984,0.0,-0.007833333333333336
2025-03-12,0.0016590909090909106,-0.0005836431226765786,-0.0050000000000000044,0.0022499999999999977,-0.006875000000000004,-0.0002499999999999998,-0.0025000000000000022
2025-03-13,-0.005304347826086955,-0.0012452830188679246,0.008666666666666675,-3.571428571428531e-05,-0.011499999999999993,0.0,-0.010666666666666644
2025-03-14,-0.001065217391304352,-0.0018282442748091617,0.011833333333333328,-0.0009642857142857142,0.01662499999999999,0.0002499999999999998,0.008833333333333337
2025-03-15,-0.0023260869565217388,-0.0006988188976377939,0.0028333333333333357,-0.002000000000000002,0.0003750000000000142,0.0,-0.006333333333333339
2025-03-16,0.003586956521739131,0.0031732283464566925,0.001666666666666668,0.000500000000000002,0.0012499999999999868,0.0,0.0015000000000000013
2025-03-17,-0.002869565217391307,-0.0004822134387351772,0.0031666666666666696,-0.0006785714285714319,-0.0017499999999999881,0.0007500000000000002,-0.008333333333333337
2025-03-18,-0.0005869565217391252,0.002890873015873015,-0.001666666666666668,0.011000000000000006,0.0010624999999999944,-0.001,0.010833333333333339
2025-03-19,-0.0048260869565217406,-0.0018545816733067722,0.0005000000000000004,-0.005071428571428572,-0.0008750000000000005,-0.00025,-0.0020000000000000018
2025-03-20,-0.0010652173913043466,-0.0014489795918367348,0.0031666666666666696,-0.007321428571428572,0.0007500000000000007,0.0,0.006666666666666672
2025-03-21,-0.004326086956521739,-0.001917670682730925,-0.010166666666666676,0.0019285714285714223,-0.0001250000000000001,0.0,0.004874999999999966
2025-03-22,-0.004708333333333331,-0.0005342741935483868,-0.004000000000000003,-0.0008235294117647058,-0.0025625000000000057,0.0,-0.005124999999999987
2025-03-23,-0.0003958333333333389,-0.0003658536585365853,0.00033333333333333365,-0.002529411764705881,0.004750000000000004,0.0,0.003500000000000003
2025-03-24,-0.003229166666666668,0.00031020408163265383,-0.0066666666666666515,0.0030588235294117675,0.0076875,0.0,-0.005750000000000002
2025-03-25,0.0029166666666666703,-0.000598765432098766,-0.0016666666666666687,0.001,-0.008187499999999997,0.0,0.002999999999999999
2025-03-26,-0.0006875000000000018,0.0005596707818930039,0.0001666666666666674,0.0013235294117647063,0.000562499999999997,0.0,0.026125000000000006
2025-03-27,0.00029166666666666864,-0.0021694214876033058,-0.00016666666666666682,-0.00045238095238095264,-0.005125000000000001,0.0,0.005125000000000015
2025-03-28,0.0008333333333333308,-0.0010971074380165284,-0.00016666666666666682,-0.0012857142857142854,0.0036875,0.0,0.010875
2025-03-29,0.0026666666666666657,-0.0004416666666666663,-0.0008333333333333335,-1.858632295689436e-19,-0.001687499999999998,0.0,0.006749999999999978
2025-03-30,0.0038125000000000034,-0.0009414225941422609,-0.00683333333333334,0.0009523809523809526,0.0002500000000000002,0.0,0.04200000000000001
2025-03-31,-0.0014999999999999996,-0.00035407725321888396,0.0,0.0006428571428571426,0.001500000000000001,0.0,-0.003875000000000005
2025-04-01,-0.0021875,-0.0008412017167381989,0.0,-9.5238095238095e-05,0.0011250000000000012,0.0,-0.005000000000000001
2025-04-02,0.00022916666666666688,0.00015990990990991173,-0.00033333333333333305,-0.0012857142857142865,0.0012500000000000011,0.0,-0.017499999999999988
2025-04-03,0.0033958333333333306,-0.00022146118721461222,0.00033333333333333305,-0.0005476190476190479,0.0012499999999999979,0.0,-0.017375000000000012
2025-04-04,-0.006916666666666664,-0.0008217592592592581,-0.0031666666666666696,-0.0010238095238095245,0.005187499999999998,0.0,-0.010249999999999976
2025-04-05,0.0018333333333333355,-0.0012112676056338033,-0.003333333333333336,-0.0016428571428571436,0.006187500000000002,0.0,-0.011625000000000014
2025-04-06,-0.002229166666666666,-0.017763392857142856,-0.009166666666666655,-0.002499999999999998,3.0357660829594124e-18,0.0,-0.009750000000000023
2025-04-07,0.009520833333333329,0.00030493273542600823,0.0015000000000000013,-0.0011428571428571432,0.010937499999999996,0.0,0.019375000000000003
2025-04-08,0.004145833333333336,0.00023515981735159955,0.0016666666666666663,0.0008571428571428556,0.0015000000000000013,0.0,-0.008749999999999977
2025-04-09,0.0010416666666666606,-0.0028022727272727266,-0.004000000000000003,0.0012142857142857146,6.250000000000006e-05,0.0,-0.004874999999999991
2025-04-10,-0.003874999999999996,0.0002420091324200919,0.0008333333333333338,0.0037619047619047606,-0.010812500000000003,0.0,0.020875000000000005
2025-04-11,0.005999999999999996,-0.00017281105990783432,-0.0006666666666666666,-0.0009761904761904737,-0.0003125000000000004,0.0,0.034625
2025-04-12,0.006708333333333338,-0.0002073732718894009,-0.008833333333333332,-0.00016666666666666747,0.00018750000000000027,-0.0005,0.006749999999999978
2025-04-13,0.0022291666666666675,6.976744186046163e-06,0.003333333333333327,-0.0007142857142857149,-0.0018125000000000012,0.0,-0.0012500000000000011
2025-04-14,0.0009374999999999992,-0.00021190476190476154,-0.0021666666666666683,-0.001976190476190472,-5.421010862427522e-19,-0.0005,0.03174999999999997
2025-04-15,0.0032499999999999972,-0.0005025000000000011,0.000666666666666667,0.00042857142857142747,-0.0012500000000000005,0.0,-0.03787499999999998
2025-04-16,-0.002208333333333333,-0.0006924999999999993,0.003333333333333336,-0.007204545454545455,0.0019375000000000013,0.0,-0.01990000000000002
2025-04-17,-0.004812499999999995,-0.002840796019900498,-0.032625,-0.014374999999999999,0.00025000000000000716,0.0,-0.0007999999999999993
2025-04-18,0.006208333333333329,0.000287179487179488,-0.0037500000000000016,0.005187499999999994,0.000749999999999997,0.0,0.011000000000000001
2025-04-19,-0.000791666666666664,0.0004897435897435893,2.168404344971009e-19,-0.020680000000000004,-0.0006875000000000004,0.0,-0.020899999999999985
2025-04-20,-0.00588,0.00048429319371727644,-0.0025000000000000022,0.0005400000000000054,0.0006250000000000006,0.0005,0.0002499999999999979
2025-04-21,-0.0010200000000000038,-0.0005471204188481695,-0.0001250000000000001,0.00011999999999999476,-0.0014374999999999943,0.0,0.0038333333333333357
2025-04-22,0.0008800000000000012,0.002455026455026456,0.0005,0.0083,-0.005000000000000015,0.0005,-0.014000000000000004
2025-04-23,0.00234,-0.0001243386243386234,0.0016250000000000004,0.0048400000000000006,-0.005499999999999991,-0.0005,0.036916666666666646
2025-04-24,0.002099999999999998,8.021390374331446e-05,0.001625000000000002,-0.004239999999999999,-0.0003750000000000001,0.0,-0.004166666666666642
2025-04-25,0.0014200000000000024,-0.00020698924731182768,0.002250000000000003,3.8461538461536626e-05,0.0066249999999999955,0.0,-0.011500000000000002
2025-04-26,0.004140000000000001,0.0003513513513513513,-0.001,-0.0005192307692307686,-0.0005624999999999996,0.0,0.0076666666666666645
2025-04-27,-0.002660000000000001,0.00022580645161290481,0.0007499999999999996,-0.001057692307692307,-0.00037500000000000033,0.0,-0.0205
2025-04-28,-0.0011000000000000025,-0.0012404371584699458,0.004375000000000002,-0.0007692307692307667,-0.0033750000000000026,0.0,-0.007416666666666671
2025-04-29,0.0016200000000000034,0.0004033149171270731,-0.0012500000000000002,0.0010576923076923083,0.001187500000000001,0.0,-0.0036666666666666722
2025-04-30,0.0062799999999999965,-0.002072625698324022,-0.003875,-0.0007692307692307691,-0.0039375,0.0,0.014416666666666666
2025-05-01,0.0008800000000000055,-0.00010670731707317075,0.0015000000000000011,0.004423076923076924,0.019687500000000004,0.0,0.0003333333333333452
2025-05-02,-0.0073600000000000046,-0.0002629870129870131,0.000874999999999999,0.00042307692307692397,0.0085,0.0,-0.011000000000000001
2025-05-03,-0.006732142857142856,-0.000623333333333334,-0.0035714285714285713,-0.000615384615384616,0.0049374999999999974,0.0,-0.012250000000000002
2025-05-04,-0.00021428571428571498,-0.0034483870967741926,-0.0007142857142857162,0.0019038461538461522,-0.001062500000000001,0.0,-0.0036666666666666705
2025-05-05,-0.0011607142857142862,0.000915032679738562,-0.002571428571428571,0.001499999999999998,-0.0016874999999999842,0.0,-0.029833333333333333
2025-05-06,5.357142857142664e-05,0.0025633333333333333,0.0009285714285714285,-0.00032692307692307627,0.005937499999999995,0.0,-0.006499999999999995
2025-05-07,0.002214285714285715,-0.002057142857142857,-0.0024285714285714305,-0.002462962962962964,-0.00743750000000001,0.0,0.018666666666666665
2025-05-08,0.00225,-0.0006496350364963491,0.0002857142857142856,0.008214285714285712,0.00353571428571429,0.0,0.00925
2025-05-09,-0.0011249999999999988,0.002761363636363636,-0.0012142857142857153,0.001535714285714285,-0.00032142857142857835,-0.00025,0.021166666666666667
2025-05-10,-0.002839285714285717,0.0012613636363636375,0.0002857142857142862,-0.0037678571428571396,-0.006714285714285712,0.00075,-0.00925
2025-05-11,0.002732142857142858,0.000628787878787878,-0.0004285714285714287,0.007196428571428568,0.0013571428571428578,0.0,0.026583333333333334
2025-05-12,0.00798214285714286,0.0012900763358778624,-0.0015000000000000002,0.01192857142857143,-0.0031428571428571456,0.00075,0.06275000000000001
2025-05-13,0.0031785714285714295,0.000645038167938931,0.0008571428571428576,0.003000000000000002,-0.002607142857142858,0.0,-0.019916666666666676
2025-05-14,-0.001696428571428568,-0.0025451127819548875,-0.001999999999999998,-0.0008571428571428586,-0.0017500000000000016,-0.00075,-0.0051666666666666675
2025-05-15,-0.0021607142857142875,0.0014023437500000021,-0.0016428571428571443,0.00023214285714285833,-0.0009642857142857136,0.0,-0.003416666666666663
2025-05-16,-0.014660714285714286,0.001999999999999999,-0.00357142857142857,0.0038928571428571445,-0.006999999999999998,0.0005,-0.01683333333333333
2025-05-17,-0.00083928571428572,-0.00693801652892562,-0.0017857142857142878,0.0016071428571428586,0.00282142857142857,0.0,-0.019333333333333338
2025-05-18,0.001982142857142858,-0.0037647058823529404,-0.003357142857142856,0.00024999999999999843,0.0012500000000000005,0.0,-0.00825
2025-05-19,0.004285714285714288,0.005460000000000001,-0.005,-0.0017678571428571428,0.0018571428571428528,0.0,0.02341666666666666
2025-05-20,-0.004964285714285713,0.00195,0.004499999999999999,0.0019107142857142819,-0.003571428571428572,0.0,-0.011916666666666664
2025-05-21,-0.00519642857142857,0.003377777777777778,0.0010000000000000015,-0.004517857142857139,0.002642857142857146,0.0,-0.043000000000000003
2025-05-22,-0.007517241379310344,0.001027777777777779,-0.006928571428571428,-0.0006964285714285697,0.0025714285714285765,-0.0005,-0.001583333333333336
2025-05-23,0.0008166666666666648,-0.0030833333333333346,-0.0032142857142857155,-0.0013166666666666648,-0.005694444444444448,-0.009666666666666665,-0.00566666666666666
2025-05-24,0.004099999999999995,0.0025166666666666666,-0.0011428571428571427,-0.004100000000000002,-0.00030555555555555295,0.0,-0.018250000000000002
2025-05-25,-0.0029333333333333303,-0.0005112359550561799,0.0005000000000000006,-0.004883333333333329,0.0011666666666666644,0.001666666666666668,0.0042499999999999994
2025-05-26,0.004466666666666669,0.0018314606741573023,-0.004571428571428572,0.0023499999999999936,-5.5555555555554786e-05,-0.004999999999999995,0.012250000000000002
2025-05-27,0.003266666666666663,-0.0032752808988764023,0.0051428571428571435,0.001533333333333337,0.0005277777777777786,0.0,0.017249999999999998
2025-05-28,0.0022999999999999987,0.0021516853932584245,-0.0009285714285714282,0.0008666666666666653,0.0015000000000000002,0.01316666666666666,0.0008333333333333352
2025-05-29,0.010000000000000005,0.007443820224719101,0.003499999999999999,-0.009600000000000003,-0.0027222222222222188,0.00016666666666666666,0.05191666666666666
2025-05-30,-0.004133333333333334,-0.003999999999999999,-0.0007857142857142844,0.010650000000000001,-0.003861111111111113,-0.007166666666666664,0.004833333333333331
2025-05-31,-0.0024666666666666704,-0.000436046511627907,0.001428571428571428,0.0036500000000000013,0.000944444444444443,0.0,-0.01966666666666667
2025-06-01,-0.0038999999999999977,-0.004458823529411765,-0.0015714285714285708,0.0033833333333333293,0.00047222222222222256,-0.003500000000000003,-0.013666666666666666
2025-06-02,0.0014833333333333332,0.0013950617283950636,-0.004214285714285714,-0.004816666666666665,-0.0003055555555555562,-0.003333333333333327,-0.01933333333333334
2025-06-03,-4.625929269271485e-18,-0.0009166666666666671,0.0014999999999999994,0.005216666666666667,-0.0014722222222222211,0.002499999999999994,-0.0027499999999999933
2025-06-04,-0.006216666666666664,-0.0014918032786885276,0.0015714285714285708,0.00048333333333333133,-0.0030555555555555575,0.003333333333333336,-0.019666666666666673
2025-06-05,-0.0008166666666666647,-0.0002786885245901611,-0.00021428571428571446,0.0005161290322580654,0.0016944444444444474,-0.00016666666666666666,-0.00858333333333333
2025-06-06,-0.002166666666666668,-0.0019836065573770505,-0.0017142857142857135,0.003757575757575759,-0.0004473684210526334,-0.003333333333333336,-0.03266666666666667
2025-06-07,-0.017449999999999997,-0.0005737704918032799,-0.0018124999999999999,0.0026060606060605983,0.0010263157894736823,0.0030000000000000027,-0.008250000000000006
2025-06-08,-0.0031166666666666673,0.0007833333333333359,0.0003749999999999987,-0.0009393939393939356,0.00028947368421052867,0.0,-0.00291666666666667
2025-06-09,-0.00040000000000000034,0.0001583333333333336,-0.0012499999999999994,-0.004469696969696971,-0.004710526315789475,0.0,-0.0026666666666666596
2025-06-10,0.006100000000000002,-0.0013500000000000007,0.0010624999999999992,0.002696969696969701,-0.0009736842105263174,-0.00016666666666666666,0.008916666666666677
2025-06-11,0.005833333333333333,-0.0031833333333333358,-0.0013124999999999994,0.0006617647058823539,-0.002166666666666665,0.0,0.021249999999999995
2025-06-12,-0.011183333333333339,0.005491666666666669,0.0011249999999999995,-0.0014117647058823548,-0.004190476190476191,-0.005166666666666662,-0.0025000000000000022
2025-06-13,0.005383333333333338,0.010200000000000002,-0.0009999999999999987,0.0038529411764705902,0.0007857142857142852,0.0,-0.011500000000000002
2025-06-14,-0.009916666666666669,0.004499999999999998,-0.00012500000000000006,-0.0084264705882353,0.008595238095238092,0.0,-0.029249999999999995
2025-06-15,0.002566666666666669,0.002737288135593223,-0.0006250000000000006,0.0004264705882352958,-0.0013571428571428567,0.003333333333333327,-0.00591666666666667
2025-06-16,0.0022833333333333325,-0.0017118644067796607,0.00012500000000000006,-0.0004264705882352894,0.0015238095238095252,-0.003333333333333327,0.013249999999999998
2025-06-17,-0.003949999999999999,0.008898305084745765,-0.001,0.0003235294117647031,-0.0062619047619047585,-0.00366666666666667,0.000749999999999996
2025-06-18,0.005516666666666662,0.0012457627118644039,-0.00043750000000000044,-0.004749999999999999,-0.003119047619047617,0.03333333333333333,0.002000000000000011
2025-06-19,-0.0017096774193548366,-0.0034716981132075437,0.0011874999999999993,0.0028970588235294136,-0.002952380952380953,-0.016666666666666673,-0.007999999999999995
2025-06-20,-0.00306451612903226,-0.005933962264150947,-0.0012499999999999994,-0.0002857142857142877,-0.0009761904761904771,0.006666666666666672,-0.0025833333333333364
2025-06-21,0.000596774193548389,-0.002849056603773587,0.002375,-0.0004571428571428559,0.0018095238095238075,0.013333333333333336,-0.005833333333333342
2025-06-22,-0.005290322580645162,0.008952830188679248,-0.0008749999999999993,-0.0029142857142857165,-0.008119047619047618,0.008333333333333323,-0.0135
2025-06-23,0.001548387096774195,-0.008644230769230772,0.00025,0.0005428571428571444,0.005285714285714283,-0.001666666666666668,-0.005333333333333321
2025-06-24,-0.010032258064516127,0.0023,6.249999999999875e-05,0.0032285714285714253,0.006880952380952384,0.00833333333333334,0.0059999999999999915
2025-06-25,-0.005612903225806452,-0.002959999999999998,-0.009916666666666667,0.001285714285714287,-0.007952380952380954,-0.004000000000000009,-0.029647727272727274
2025-06-26,0.006758064516129031,0.0005760869565217387,0.004624999999999997,0.0003571428571428647,0.003047619047619049,5.551115123125783e-18,0.00855681818181818
2025-06-27,0.010564516129032257,-0.001065217391304347,0.0020833333333333316,0.0006428571428571407,0.0005714285714285741,0.004199999999999993,0.0035681818181818132
2025-06-28,-0.00941666666666667,0.00044565217391304114,-0.00454166666666666,0.001485714285714281,-0.00047826086956521464,-0.017999999999999995,-0.020466666666666664
2025-06-29,-0.0018333333333333303,-0.0023586956521739135,-0.0028333333333333335,8.571428571428467e-05,-0.004717391304347827,0.0,-1.1627906976743874e-05
2025-06-30,-4.1666666666668725e-05,0.0018369565217391302,-0.009416666666666669,7.142857142857149e-05,-0.0014782608695652199,-0.0010000000000000009,0.010627906976744185
2025-07-01,-0.003208333333333331,-0.0007282608695652133,0.0026666666666666657,-0.0008285714285714301,-0.004891304347826086,-0.0030000000000000027,-0.018430232558139536
2025-07-02,-0.0007222222222222225,0.000797619047619043,-0.009916666666666669,0.00522857142857143,0.0006521739130434773,-0.005200000000000005,-0.024525641025641025
2025-07-03,-0.0005000000000000022,0.0023928571428571445,-0.0055416666666666635,-0.0012428571428571404,0.002282608695652175,0.0020000000000000074,-0.01808974358974359
2025-07-04,0.002236111111111112,-0.0024880952380952398,-0.022180000000000005,0.00037142857142856975,-0.010399999999999998,-0.007999999999999997,-0.001102564102564103
2025-07-05,0.005250000000000005,0.0018690476190476213,0.02376,-0.004958333333333333,0.0022199999999999998,0.0,-0.0007948717948717956
2025-07-06,-0.00044444444444444983,-0.0006190476190476194,-0.00025999999999999884,0.00011111111111110929,-0.006260000000000001,-0.007000000000000001,-0.0010256410256410246
2025-07-07,-0.0028888888888888866,0.0008571428571428568,-0.0281,-0.0006944444444444422,-0.0028999999999999994,0.0040000000000000036,-0.0003974358974358977
2025-07-08,0.001069444444444444,-0.0006904761904761888,0.014038461538461538,0.0010416666666666656,0.0025800000000000003,0.0029999999999999914,-0.0015384615384615385
2025-07-09,-0.002473684210526316,-0.00022619047619047404,-0.002242424242424242,-0.004861111111111111,-0.0033799999999999998,0.005200000000000005,0.0007435897435897439
2025-07-10,-0.0037763157894736845,0.0025595238095238045,-0.0010606060606060605,-0.0009729729729729686,-0.0013600000000000012,-0.0020000000000000018,-0.000782051282051282
2025-07-11,0.001986842105263156,-0.000142857142857141,-0.0026617647058823535,-0.0015000000000000011,3.999999999999726e-05,0.0,-0.003807692307692309
2025-07-12,0.002538461538461544,0.0047500000000000025,-0.00475,0.007824324324324327,-0.0002800000000000015,-0.01975,0.0006538461538461544
2025-07-13,-0.006089743589743592,0.0016904761904761893,-0.0005735294117647061,0.0016486486486486445,8.000000000000104e-05,0.0033125000000000034,0.0011153846153846157
2025-07-14,0.003756410256410254,0.0007250000000000006,-0.000558823529411765,0.00025675675675675884,-0.00044000000000000023,0.004375,0.0007307692307692305
2025-07-15,-0.002897435897435894,0.0028624999999999983,-0.0033823529411764718,0.0029324324324324254,-0.0012999999999999976,-0.013250000000000003,-0.005551282051282052
2025-07-16,0.000499999999999999,0.0078125,-0.0016323529411764706,-0.0001973684210526259,-0.0025000000000000022,-0.006874999999999997,-0.013384615384615382
