total_return,ann_return,volatility,sharpe,max_drawdown,calmar,hit_rate,avg_turnover,n_rebalances,n_days,final_nav,theme,method
15.559378107363226,47.59315652062567,1.3498244599717302,2.445434568988164,-0.20256335574875994,234.95442373918624,0.5113636363636364,0.38404558404558414,9,265,1655.9378107363227,us_elections,equal
0.38324153469470423,0.566518811113303,0.5547399124615486,0.7264690329304013,-0.24046900617884379,2.3558911816351356,0.32954545454545453,0.01995089674927484,92,265,138.32415346947042,us_elections,risk_parity_liquidity_cap
1.288795599953437,2.1443035865380122,0.829259188560877,1.286584830457318,-0.3344709678926641,6.411030529938688,0.4810606060606061,0.3042539049412625,9,265,228.87955999534373,us_elections,volume_weighted
-0.4592528629031528,-0.5728391448732794,0.6485549866193047,-0.668964650742639,-0.6699553766734775,-0.8550407457248744,0.4583333333333333,0.38972323972323974,9,265,54.07471370968472,crypto_digital,equal
3.8961209849930354,8.003805717970764,1.133720750042555,1.8332572258606994,-0.4379335764037297,18.276300674858685,0.3446969696969697,0.02095327046147813,92,265,489.61209849930356,crypto_digital,risk_parity_liquidity_cap
1.5113618771416388,2.57506219578061,1.2265608430719561,1.2509331280603533,-0.6270844888037213,4.106403908495669,0.3977272727272727,0.384507888387747,9,265,251.1361877141639,crypto_digital,volume_weighted
-0.4626734261033322,-0.5765729644158281,0.8490422391591397,-0.3594877160130558,-0.8343699073551863,-0.691027995297036,0.36363636363636365,0.30532163742690055,9,265,53.732657389666784,middle_east,equal
-0.6216840621565105,-0.7394132693584237,0.5410873083362359,-1.5293659625649463,-0.6492590122048437,-1.1388571517050208,0.2727272727272727,0.017360206944702118,92,265,37.83159378434895,middle_east,risk_parity_liquidity_cap
-0.7988225513099526,-0.8912357602527126,0.9883304899472605,-1.0989242232282312,-0.9336357022906795,-0.954586203233297,0.3787878787878788,0.35425148901177095,9,265,20.117744869004742,middle_east,volume_weighted
-0.9035435604092725,-0.9606631871656462,0.916019046311679,-2.018241380398118,-0.9095175507837405,-1.0562338091638066,0.36363636363636365,0.2352645502645503,9,265,9.645643959072746,russia_ukraine,equal
-0.6483661073423622,-0.7644917059075702,1.3779349793317073,-0.22284415921757114,-0.7436323076645951,-1.028050688529772,0.2727272727272727,0.01146119060845774,92,265,35.163389265763776,russia_ukraine,risk_parity_liquidity_cap
-0.8804005323243135,-0.9470315271240757,1.4733017952011833,-0.7721623286026447,-0.9115957347082895,-1.038872266583307,0.4053030303030303,0.2497084858142015,9,265,11.959946767568654,russia_ukraine,volume_weighted
1.763601099686214,3.0812311213645494,0.4438102270778509,2.5125553946992523,-0.13228779898690413,23.29187683944743,0.3541666666666667,0.33620232918478526,6,241,276.3601099686214,ai_technology,equal
12.599983256492004,36.00633723926598,1.0898784847367657,2.970319195240273,-0.16910974527565417,212.91698583410746,0.37916666666666665,0.08714974807759761,23,241,1359.9983256492005,ai_technology,risk_parity_liquidity_cap
6.189096716406621,14.318928894327941,1.0280537405856858,2.438946345634647,-0.16956955837805807,84.44280348011321,0.36666666666666664,0.32661719085939017,6,241,718.9096716406622,ai_technology,volume_weighted
0.38137350151305727,0.5635926653067174,0.7307958299579015,0.7021506029142154,-0.44818632370522915,1.2574963480532053,0.375,0.23971552257266546,7,265,138.13735015130572,fed_monetary_policy,equal
0.35068770050855425,0.5157435672350121,0.7892345826245274,0.6806563191648107,-0.4492388955862503,1.1480385431942044,0.32575757575757575,0.029995985305577334,45,265,135.06877005085542,fed_monetary_policy,risk_parity_liquidity_cap
-0.4266708344223912,-0.5368235265055084,1.0546195676172865,-0.046710078598565054,-0.5389623431678856,-0.99603160278359,0.4015151515151515,0.2873824710053584,7,265,57.33291655776088,fed_monetary_policy,volume_weighted
0.31459683938176175,0.4599979282251132,0.5904977675224707,0.6250149874233274,-0.2637452897140618,1.744099122012066,0.29924242424242425,0.1930555555555555,6,265,131.45968393817617,china_us,equal
0.7585546350248953,1.1836282879284505,1.0170493313362958,0.860725219345296,-0.30211491161800175,3.9178082326007346,0.2765151515151515,0.0837107136276677,6,265,175.85546350248953,china_us,risk_parity_liquidity_cap
0.7615390530690098,1.1887570206118676,1.017417911031071,0.8623165772618159,-0.30211491161800175,3.9347843317146434,0.2765151515151515,0.08333333333333336,6,265,176.15390530690098,china_us,volume_weighted
-0.16520690911458868,-0.4829092904162804,0.6689263087310185,-0.4488206432590672,-0.2665678768668723,-1.8115809605125528,0.29,0.5,2,101,83.47930908854113,climate_environment,equal
-0.33496732426476017,-0.7746103335997911,1.9039775594521215,0.23203003750721482,-0.562577399380805,-1.3768955781948546,0.04,0.25,2,101,66.50326757352398,climate_environment,risk_parity_liquidity_cap
-0.33496732426476017,-0.7746103335997911,1.9039775594521215,0.23203003750721482,-0.562577399380805,-1.3768955781948546,0.04,0.25,2,101,66.50326757352398,climate_environment,volume_weighted
1.1033315136559256,7.936049131808964,0.8179824402208552,2.1522350575533062,-0.1552449876991174,51.11951921558935,0.2661290322580645,0.5416666666666667,2,125,210.33315136559258,space_frontier,equal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,125,100.0,space_frontier,risk_parity_liquidity_cap
1.1033315136559256,7.936049131808964,0.8179824402208552,2.1522350575533062,-0.1552449876991174,51.11951921558935,0.2661290322580645,0.5416666666666667,2,125,210.33315136559258,space_frontier,volume_weighted
0.5414903469252632,0.8197862583762561,0.5909970136455015,0.9097752186458882,-0.3871263136823383,2.117619571189735,0.12062256809338522,0.33333333333333337,2,258,154.14903469252633,europe_politics,equal
